facility_id,evuc_identifier,specialization_id,specialization_slug,specialization_name,is_primary
9e33f7d1-6266-51bf-b87d-f4c045768a72,51-17336210-A0078,cd64d959-e709-594e-a252-892ba682f79b,rychla-zdravotna-pomoc,rýchla zdravotná pomoc,true
6dc3318e-bb99-509f-bce7-526a25f189db,66-36637190-A0005,0e96bc54-d0d8-55c1-b756-84edd85894c3,urologia,urológia,true
c0d294e3-9197-50a7-a6ee-f9a3e79305ef,51-17336210-A0077,1e09c497-70dc-585b-aa38-4552bcd41c9a,rychla-lekarska-pomoc,rýchla lekárska pomoc,true
34f0610c-baeb-5234-aea6-10380a6bed40,66-51744422-A0014,d3ceb7ca-ffc6-5044-907a-b16393962c60,pediatricka-nefrologia,pediatrická nefrológia,true
d7cdc8c5-7d71-543e-aa17-c6e52668dc3f,51-50347225-A0001,91ca6951-d4bc-5353-923e-992337854155,cievna-chirurgia,cievna chirurgia,true
097c0249-87cc-5d15-83ca-542818e3e5a2,66-51744422-A0010,cd65def4-aabd-5a20-b17f-36e7dec4b1e7,pediatria,pediatria,true
097c0249-87cc-5d15-83ca-542818e3e5a2,66-51744422-A0010,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
097c0249-87cc-5d15-83ca-542818e3e5a2,66-51744422-A0010,7627050b-28fc-54b5-9b2c-c0bd1d2f7fa9,mudr-alena-veselenyiova-lekar,MUDr. Alena Veselényiová (lekár),false
097c0249-87cc-5d15-83ca-542818e3e5a2,66-51744422-A0010,4f7e4b3b-bd48-57b3-8234-a2509e55ea04,bc-miriam-luptakova-sestra,Bc.Miriam Luptáková (sestra),false
d98887c4-9fbe-5ad8-9bb7-0246edca7ba5,66-54588952-A0102,17932682-ec13-5f2f-bfc4-54d478fe5ba0,radiologia,rádiológia,true
64144bec-da5a-5516-b158-36f822839b2a,66-54588952-A0088,f6243765-dbb3-5fc8-be9d-64469c2dda6a,fyziatria-balneologia-a-liecebna-rehabilitacia,"fyziatria, balneológia a liečebná rehabilitácia",true
877f3108-fe4a-58c6-aef0-6d484dc15e0b,66-54588952-A0042,79cfb43a-7424-56d3-8486-84fea70e1000,dermatovenerologia,dermatovenerológia,true
3f9f4c36-fa86-5408-b173-e6d3d12ca192,66-54588952-A0036,702a07c6-a79c-5dbe-9358-48e9f166169d,chirurgia,chirurgia,true
e9c0e8b8-fea4-5a07-9560-c373ab830046,66-54588952-A0031,f97990e5-c924-5ec7-b70f-59a33c4424dc,vnutorne-lekarstvo,vnútorné lekárstvo,true
af3e3cfb-f918-5696-bc35-191bc56fb4ed,66-54588952-A0016,f6243765-dbb3-5fc8-be9d-64469c2dda6a,fyziatria-balneologia-a-liecebna-rehabilitacia,"fyziatria, balneológia a liečebná rehabilitácia",true
6bfd4832-d5dd-53d8-b43c-9657a73ec2a4,51-36339865-A0009,91ca6951-d4bc-5353-923e-992337854155,cievna-chirurgia,cievna chirurgia,true
6bfd4832-d5dd-53d8-b43c-9657a73ec2a4,51-36339865-A0009,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
6bfd4832-d5dd-53d8-b43c-9657a73ec2a4,51-36339865-A0009,cc4ca650-d84b-5fe8-9e55-e095d340087a,mudr-vladimir-vyrostko-lekar,MUDr. VLadimír Výrostko (lekár),false
6bfd4832-d5dd-53d8-b43c-9657a73ec2a4,51-36339865-A0009,de118095-95dc-5b9d-a11c-09a8eaaec3d1,alena-knezelova-sestra,Alena Knezelová (sestra),false
b32650ed-32a1-5c5b-b8b4-2e8a1eb526d0,66-53897692-A0001,60e8afe9-8725-555a-83e9-e64f73f13b90,neurologia,neurológia,true
308df174-fd42-5ab5-9dad-92120ff3d81b,66-36836184-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
308df174-fd42-5ab5-9dad-92120ff3d81b,66-36836184-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
308df174-fd42-5ab5-9dad-92120ff3d81b,66-36836184-A0001,31bf469d-fe5a-510c-b481-fbfea7249b46,mudr-diana-berlanska-lekar,MUDr. Diana Berlanská (lekár),false
308df174-fd42-5ab5-9dad-92120ff3d81b,66-36836184-A0001,094d8763-cf2b-55bc-b51e-718c2ea9df85,vazanova-sofia-prakticka-sestra-asistent,Vazanová Sofia (praktická sestra – asistent),false
b7cf648b-5172-5d94-92bb-6f8d2e413cf9,72-17336210-A0268,cd64d959-e709-594e-a252-892ba682f79b,rychla-zdravotna-pomoc,rýchla zdravotná pomoc,true
999a14ae-4024-516b-b533-57361c4077a4,72-17336210-A0064,1e09c497-70dc-585b-aa38-4552bcd41c9a,rychla-lekarska-pomoc,rýchla lekárska pomoc,true
802231e9-7655-5a3d-9454-e6bce4e50607,66-52419061-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
032ec88a-0575-5788-84b2-a00569d4697b,66-50592327-A0002,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
032ec88a-0575-5788-84b2-a00569d4697b,66-50592327-A0002,d5ab7a9d-611d-51bd-ad68-2a4eb1690fdf,dentoalveolarna-chirurgia,dentoalveolárna chirurgia,false
f9fb780d-173c-5ae4-bfca-dcaf6755d5a8,66-36650498-A0003,7afa20f7-8e22-5137-8c51-b14e9ea55c77,dentalna-hygiena,dentálna hygiena,true
431e57f4-0d48-50a7-8c0a-4e1cc215d398,66-50146009-A0003,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
391c9218-adc2-562b-9ba4-461e0c2d2dbb,66-50876376-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
b229e667-6b21-5c2f-bbd4-397cf012c0ec,51-48006564-A0009,092a94a2-2374-58c5-b311-589372e1a584,ortopedia,ortopédia,true
0a627ea9-a853-5c51-9f7f-62004b26484e,51-48006564-A0007,702a07c6-a79c-5dbe-9358-48e9f166169d,chirurgia,chirurgia,true
b25195bf-f17b-53c3-aa42-8088375695d6,51-48006564-A0008,be2856c4-9f82-5edf-9e9e-c551fdaf4435,urazova-chirurgia,úrazová chirurgia,true
1f753d08-a6c5-5a24-9f40-806408fe28be,66-50146009-A0002,7e671f6b-3f8b-5c61-8303-5cad8fb7ae46,nefrologia,nefrológia,true
ec68444e-d3db-57b4-b0db-c7fce3cec009,66-50041258-A0001,bdb3ad3d-9957-5b0a-8faf-9c2440432075,vseobecna-starostlivost-o-deti-a-dorast,všeobecná starostlivosť o deti a dorast,true
4cf292bf-2890-5cc9-bb4c-4d1c40fcf7c5,66-47953055-A0001,bdb3ad3d-9957-5b0a-8faf-9c2440432075,vseobecna-starostlivost-o-deti-a-dorast,všeobecná starostlivosť o deti a dorast,true
4cf292bf-2890-5cc9-bb4c-4d1c40fcf7c5,66-47953055-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
4cf292bf-2890-5cc9-bb4c-4d1c40fcf7c5,66-47953055-A0001,63bd57b3-6de6-533d-93a0-3759a61cf2c9,mudr-alica-kubinska-lekar,MUDr. Alica Kubinská (lekár),false
eb027997-9d3b-5453-be87-80823f5878b6,66-50592327-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
eb027997-9d3b-5453-be87-80823f5878b6,66-50592327-A0001,d5ab7a9d-611d-51bd-ad68-2a4eb1690fdf,dentoalveolarna-chirurgia,dentoalveolárna chirurgia,false
021e2ab3-b19e-533d-b03c-be385c4c5668,66-35960884-A0102,17932682-ec13-5f2f-bfc4-54d478fe5ba0,radiologia,rádiológia,true
8d4cd697-f9e4-5ae9-810e-943b735265f4,66-45890226-A0002,bb20f6c3-405e-5653-b6d2-18d16713b4d6,pracovna-a-organizacna-psychologia,pracovná a organizačná psychológia,true
8d4cd697-f9e4-5ae9-810e-943b735265f4,66-45890226-A0002,127c9296-d949-57fd-aa7c-febc99de0b52,dopravna-psychologia,dopravná psychológia,false
b6efdca5-1ef3-5bf6-b647-8da1a9b502d1,66-50347225-A0002,702a07c6-a79c-5dbe-9358-48e9f166169d,chirurgia,chirurgia,true
f74c4b67-06a8-5e90-9b69-ac48179f9769,66-50347225-A0001,91ca6951-d4bc-5353-923e-992337854155,cievna-chirurgia,cievna chirurgia,true
299fdf40-aafc-557a-84f6-2034896e1f21,66-48255891-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
5a5611f3-6cfe-53fa-9f74-d6f36c72a0b7,66-50449281-A0001,f97990e5-c924-5ec7-b70f-59a33c4424dc,vnutorne-lekarstvo,vnútorné lekárstvo,true
d5343623-0a13-5e92-8c7d-03cc28370429,66-48045233-A0001,d41e52e2-8f83-539f-82eb-57f1f79c5621,gynekologia-a-porodnictvo,gynekológia a pôrodníctvo,true
d5343623-0a13-5e92-8c7d-03cc28370429,66-48045233-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
d5343623-0a13-5e92-8c7d-03cc28370429,66-48045233-A0001,a472f475-f538-52d9-a909-cbc482dcc94a,mudr-martina-broskova-lekar,MUDr. Martina Brosková (lekár),false
d5343623-0a13-5e92-8c7d-03cc28370429,66-48045233-A0001,c775eae2-4bca-500a-8ca9-40401d203640,bc-miroslava-golecka-porodna-asistentka,Bc. Miroslava Golecká (pôrodná asistentka),false
be4a16f3-0e93-5033-86cb-b42450709796,66-36864285-A0002,d41e52e2-8f83-539f-82eb-57f1f79c5621,gynekologia-a-porodnictvo,gynekológia a pôrodníctvo,true
be4a16f3-0e93-5033-86cb-b42450709796,66-36864285-A0002,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
be4a16f3-0e93-5033-86cb-b42450709796,66-36864285-A0002,0e60e8dc-702f-5af0-b866-65878a3c9e99,mudr-renata-podobenova-lekar,MUDr. Renáta Podobenová (lekár),false
718b7276-ce90-5c27-baf9-f5720e13add7,66-36833916-A0001,3c786fc3-04b5-50ac-852f-d11859222c5c,psychiatria,psychiatria,true
239e2963-b2ee-5668-a8eb-7566e4d987df,66-35960884-A0088,f6243765-dbb3-5fc8-be9d-64469c2dda6a,fyziatria-balneologia-a-liecebna-rehabilitacia,"fyziatria, balneológia a liečebná rehabilitácia",true
2f43a124-f978-51a6-92d8-7d967e1d8855,66-35960884-A0042,79cfb43a-7424-56d3-8486-84fea70e1000,dermatovenerologia,dermatovenerológia,true
2f43a124-f978-51a6-92d8-7d967e1d8855,66-35960884-A0042,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
2f43a124-f978-51a6-92d8-7d967e1d8855,66-35960884-A0042,7c70dbb2-280e-587c-8d87-49023bcf52ed,mudr-ivan-vojtas-lekar,MUDr. Ivan Vojtáš (lekár),false
a7eeab84-7250-5ab0-a61b-4344a33a7913,66-35960884-A0036,702a07c6-a79c-5dbe-9358-48e9f166169d,chirurgia,chirurgia,true
a7eeab84-7250-5ab0-a61b-4344a33a7913,66-35960884-A0036,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
a7eeab84-7250-5ab0-a61b-4344a33a7913,66-35960884-A0036,c2904cf0-24be-54e3-a46d-aa20b53d09ab,mudr-martin-macaj-lekar,MUDr. Martin Máčaj (lekár),false
c772ba94-c85d-5a66-809f-8785515b0e36,66-35960884-A0031,f97990e5-c924-5ec7-b70f-59a33c4424dc,vnutorne-lekarstvo,vnútorné lekárstvo,true
c772ba94-c85d-5a66-809f-8785515b0e36,66-35960884-A0031,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
c772ba94-c85d-5a66-809f-8785515b0e36,66-35960884-A0031,0ce48165-8efa-50f6-9b74-72385eccc44d,mudr-dusan-gregor-lekar,MUDr. Dušan Gregor (lekár),false
bf6f32b6-a871-5dd7-9c79-92482bdb3c96,66-35960884-A0016,f6243765-dbb3-5fc8-be9d-64469c2dda6a,fyziatria-balneologia-a-liecebna-rehabilitacia,"fyziatria, balneológia a liečebná rehabilitácia",true
bf6f32b6-a871-5dd7-9c79-92482bdb3c96,66-35960884-A0016,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
bf6f32b6-a871-5dd7-9c79-92482bdb3c96,66-35960884-A0016,c6639378-fe42-5ac5-a8e7-6ee7e7bb1be0,mudr-mikulas-nagy-lekar,MUDr. Mikuláš Nagy (lekár),false
7d46e832-a79c-5252-98e2-c283ac280c2f,66-45890226-A0001,c6521d61-dc2e-5bd8-95ad-29132d0fe348,klinicka-psychologia,klinická psychológia,true
7d46e832-a79c-5252-98e2-c283ac280c2f,66-45890226-A0001,6bdc8a9a-a6cd-5976-ae67-e003f089e8fa,psychoterapia,psychoterapia,false
ef98c42e-f719-53a5-885a-366f800a3785,66-36704164-A0001,60e8afe9-8725-555a-83e9-e64f73f13b90,neurologia,neurológia,true
e9728183-6a66-552f-8138-391f21145363,66-44524153-A0002,73b7dff7-e309-5ae5-9ba6-216a8b6d222d,gastroenterologia,gastroenterológia,true
cb9a96cf-afa1-57c5-a254-8a80018f43e1,66-31898335-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
78ccd0ab-1865-532d-86f9-28e86b55be6a,66-36637190-A0004,0e96bc54-d0d8-55c1-b756-84edd85894c3,urologia,urológia,true
f0d4ca2e-06fd-5d11-a583-179569f7203f,51-36789437-A0002,79cfb43a-7424-56d3-8486-84fea70e1000,dermatovenerologia,dermatovenerológia,true
f0d4ca2e-06fd-5d11-a583-179569f7203f,51-36789437-A0002,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
f0d4ca2e-06fd-5d11-a583-179569f7203f,51-36789437-A0002,0edc27c5-4018-5143-897d-981833b83683,slavka-urbancekova-lekar,Slávka Urbančeková (lekár),false
f0d4ca2e-06fd-5d11-a583-179569f7203f,51-36789437-A0002,03464ed4-a525-5218-9358-5dba5829adbf,janka-urblikova-sestra,Janka Urblíková (sestra),false
f0d4ca2e-06fd-5d11-a583-179569f7203f,51-36789437-A0002,950e063f-59c3-55a5-b898-e09ea7c3809b,livia-maruniakova-sestra,Lívia Maruniaková (sestra),false
206b7958-fb81-5712-8d51-f2c11dadbc62,66-42309760-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
8cf39758-34ea-5b91-90ad-ebce28177ef7,66-46598120-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
8cf39758-34ea-5b91-90ad-ebce28177ef7,66-46598120-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
8cf39758-34ea-5b91-90ad-ebce28177ef7,66-46598120-A0001,fc7ee531-d7d7-5413-b0ac-65773fdd41b2,mudr-anna-hana-gubricova-lekar,MUDr. Anna Hana Gubricová (lekár),false
8cf39758-34ea-5b91-90ad-ebce28177ef7,66-46598120-A0001,96e20426-9838-5b43-984d-fa6838075520,bc-michaela-charvatova-sestra,Bc. Michaela Charvátová (sestra),false
8cf39758-34ea-5b91-90ad-ebce28177ef7,66-46598120-A0001,675b38f4-445b-5463-940b-797774ba5349,michaela-henzelova-sestra,Michaela Henželová (sestra),false
b9d1dd68-2cae-5e97-81a7-43abef5a34a3,66-46598120-A0002,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
ae171ea5-d2e9-5a3c-ba92-630c7af22a8a,66-48059099-A0001,7afa20f7-8e22-5137-8c51-b14e9ea55c77,dentalna-hygiena,dentálna hygiena,true
82505487-5df0-511f-bb43-3e8d20d08972,66-46734023-A0001,79cfb43a-7424-56d3-8486-84fea70e1000,dermatovenerologia,dermatovenerológia,true
5a0bd0a1-4da5-5e2e-b52b-afcca858f7dd,66-46734023-A0002,361dfd18-2269-5687-95c0-9ef648530d47,oftalmologia,oftalmológia,true
1c35e8a4-d985-517e-8597-2f4f51f4b94c,66-36650498-A0002,a51ee7b2-58e5-578d-a5d6-c1039189da0f,celustna-ortopedia,čeľustná ortopédia,true
f67a4ca9-b368-59a5-a8c8-41c547e8a993,66-36650498-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
f67a4ca9-b368-59a5-a8c8-41c547e8a993,66-36650498-A0001,d5ab7a9d-611d-51bd-ad68-2a4eb1690fdf,dentoalveolarna-chirurgia,dentoalveolárna chirurgia,false
7adda8d7-c62c-5e35-bbb3-cbec4ce338e0,66-36649724-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
7cecab71-2c36-5534-9516-01cc59ef52d2,66-36641898-A0001,3c786fc3-04b5-50ac-852f-d11859222c5c,psychiatria,psychiatria,true
f9372caa-350f-59d9-bbc2-66efa8eaaa69,51-31647758-A0019,7593601d-68be-5e36-870f-00cefe21d1fb,klinicka-biochemia,klinická biochémia,true
6627f91a-db55-5be6-8742-23814ffaa528,66-36053155-A0002,0e973470-8aab-58e2-921a-72a701ae8a4c,klinicka-imunologia-a-alergologia,klinická imunológia a alergológia,true
456e47ae-35a6-597a-bb5b-89667d1b71c8,66-43815316-A0001,d41e52e2-8f83-539f-82eb-57f1f79c5621,gynekologia-a-porodnictvo,gynekológia a pôrodníctvo,true
456e47ae-35a6-597a-bb5b-89667d1b71c8,66-43815316-A0001,7a6191b2-766d-500b-a155-930e39d5893f,ultrazvuk-v-gynekologii-a-porodnictve,ultrazvuk v gynekológii a pôrodníctve,false
f2dcd71e-4080-56e0-9e95-3c11b59693aa,66-45447349-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
f2dcd71e-4080-56e0-9e95-3c11b59693aa,66-45447349-A0001,b7decc09-dc6d-584c-9e44-d6a5a49f4d3b,dorastove-lekarstvo,dorastové lekárstvo,false
0fccbd16-b636-5604-85c5-a92a8c2c6a56,66-52820483-A0003,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
9affc5b5-b8f4-5f5b-888f-8ab51fb934be,66-57351651-A0002,17932682-ec13-5f2f-bfc4-54d478fe5ba0,radiologia,rádiológia,true
bd375da1-b8b1-5a8c-845b-bde32ee4ad35,66-55944183-A0001,86a7ca65-5090-5207-8f3e-5903710ed8f5,fyzioterapia,fyzioterapia,true
bd375da1-b8b1-5a8c-845b-bde32ee4ad35,66-55944183-A0001,a00ec097-db52-5b64-8a2d-d753400a527b,fyzioterapia-v-sporte-a-telovychove,fyzioterapia v športe a telovýchove,false
7a757818-a142-5dcb-847d-3404aaf69a18,66-56646780-A0002,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
4588cedf-c3af-5371-8ac4-c1beeb4d0611,51-31908969-A0015,cd64d959-e709-594e-a252-892ba682f79b,rychla-zdravotna-pomoc,rýchla zdravotná pomoc,true
8abf2047-ee97-5d9d-a1e6-7613d691b8bf,51-31908969-A0020,cd64d959-e709-594e-a252-892ba682f79b,rychla-zdravotna-pomoc,rýchla zdravotná pomoc,true
810a050c-d76f-5007-a042-1cb75247110a,66-57264716-A0001,c6521d61-dc2e-5bd8-95ad-29132d0fe348,klinicka-psychologia,klinická psychológia,true
810a050c-d76f-5007-a042-1cb75247110a,66-57264716-A0001,6bdc8a9a-a6cd-5976-ae67-e003f089e8fa,psychoterapia,psychoterapia,false
3b8f1298-6fbe-54d2-a629-d9506111b3d8,66-57267677-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
47a200e8-9072-50e6-8068-f922a425bfdf,66-31908969-A0057,0b7466d4-1fff-5e14-b125-810e2cb3b601,pediatricka-pneumologia-a-ftizeologia,pediatrická pneumológia a ftizeológia,true
8c32b95a-ecda-598a-83a3-4207dd2c0e3f,66-57351651-A0001,d41e52e2-8f83-539f-82eb-57f1f79c5621,gynekologia-a-porodnictvo,gynekológia a pôrodníctvo,true
8c32b95a-ecda-598a-83a3-4207dd2c0e3f,66-57351651-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
8c32b95a-ecda-598a-83a3-4207dd2c0e3f,66-57351651-A0001,8d95fc9f-37b9-5b6f-a887-30bf7a7fb918,mudr-marcel-hrebenar-lekar,MUDr. Marcel Hrebenár (lekár),false
8c32b95a-ecda-598a-83a3-4207dd2c0e3f,66-57351651-A0001,0d9b1e64-9971-55a6-873e-1a1964de5f9f,mudr-matus-rutkay-lekar,MUDr. Matúš Rutkay (lekár),false
8c32b95a-ecda-598a-83a3-4207dd2c0e3f,66-57351651-A0001,01004b4f-8994-50c1-aa7c-9bee734ce8a2,vierka-mesarcikova-sestra,Vierka Mesarčíková (sestra),false
8c32b95a-ecda-598a-83a3-4207dd2c0e3f,66-57351651-A0001,695fd3c4-bbad-5990-9390-e1c1e3dc33a2,alica-krizianova-sestra,Alica Križianová (sestra),false
0b859ef5-36ea-523d-8a31-2fd0b1c32d68,51-31908969-A0016,51d14893-b043-5e4f-83c0-c3a00d0fb673,specializovana-preprava-pocas-pracovnych-dni,špecializovaná preprava počas pracovných dní,true
3d4b4e81-ffa8-51f7-8005-ed7116830b3c,51-31908969-A0017,1e09c497-70dc-585b-aa38-4552bcd41c9a,rychla-lekarska-pomoc,rýchla lekárska pomoc,true
62cf7e63-17e9-5886-843e-db35f9ab7a9c,66-36627089-A0005,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
62cf7e63-17e9-5886-843e-db35f9ab7a9c,66-36627089-A0005,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
62cf7e63-17e9-5886-843e-db35f9ab7a9c,66-36627089-A0005,6c8d8122-6e6e-5373-9274-247a92021a11,diana-sofilkanych-zubny-lekar,Diana Sofilkanych (zubný lekár),false
62cf7e63-17e9-5886-843e-db35f9ab7a9c,66-36627089-A0005,556351ba-3d23-5f6c-b420-11c19156718e,markova-dana-sestra,Marková Dana (sestra),false
8d8a1735-5081-5c64-9d8a-f301525c26e5,66-51744422-A0016,cd65def4-aabd-5a20-b17f-36e7dec4b1e7,pediatria,pediatria,true
8d8a1735-5081-5c64-9d8a-f301525c26e5,66-51744422-A0016,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
8d8a1735-5081-5c64-9d8a-f301525c26e5,66-51744422-A0016,b40c92cb-6c89-5a40-af95-ef3412dde5ae,mgr-miroslava-malikova,Mgr. Miroslava Máliková,false
8d8a1735-5081-5c64-9d8a-f301525c26e5,66-51744422-A0016,9d33cf06-714e-5296-9437-4b2c65260884,mudr-petra-sopkova-lekar,MUDr. Petra Sopková (lekár),false
cea59d5e-e58f-5bc0-8556-16635205672a,66-48165352-A0002,cd65def4-aabd-5a20-b17f-36e7dec4b1e7,pediatria,pediatria,true
215a14d5-3f64-52fa-ae42-73232e5d4b80,66-46326227-A0001,60e8afe9-8725-555a-83e9-e64f73f13b90,neurologia,neurológia,true
e6c48c1c-dc28-552f-8ac7-9820062d32eb,66-52465233-A0001,4f600d38-05aa-55dd-8b25-a88f187a450e,fyzioterapia-zdravotnicke-vedy,fyzioterapia - zdravotnícke vedy,true
5ee19641-c3df-51e7-9b4d-f92cedf2deab,66-31908969-A0056,60e8afe9-8725-555a-83e9-e64f73f13b90,neurologia,neurológia,true
baf62bdc-c47e-5ce0-bb1d-a9a7113da98c,66-51744422-A0013,cd65def4-aabd-5a20-b17f-36e7dec4b1e7,pediatria,pediatria,true
baf62bdc-c47e-5ce0-bb1d-a9a7113da98c,66-51744422-A0013,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
baf62bdc-c47e-5ce0-bb1d-a9a7113da98c,66-51744422-A0013,7cf03ae1-0b26-5e60-9ee4-828d64ceafcc,mudr-katarina-juhaniakova-lekar,MUDr. Katarína Juhaniaková (lekár),false
baf62bdc-c47e-5ce0-bb1d-a9a7113da98c,66-51744422-A0013,735dc88a-38a1-5ef3-b2db-c8d09a042aec,mgr-michaela-longauerova-sestra,Mgr. Michaela Longauerová (sestra),false
14dab023-d641-5d61-a684-b40d66e987f8,66-45746800-A0002,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
6ecfafbd-58cb-5582-b0d6-c62df15f342f,66-45746800-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
948ce46f-95ae-5089-baa0-d1ef08e04818,66-50596187-A0002,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
c5d74e15-2745-5e31-b509-c265c0902aa5,51-35875704-A0119,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
93885f4f-0f64-52f4-a2be-a4876630484c,51-55335926-A0003,a51ee7b2-58e5-578d-a5d6-c1039189da0f,celustna-ortopedia,čeľustná ortopédia,true
50dc4abe-f521-576e-90bc-77370e5a71e2,66-56001509-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
ab0efa46-b42f-5c6e-b4a4-9d297e3e382f,66-31908969-A0055,092a94a2-2374-58c5-b311-589372e1a584,ortopedia,ortopédia,true
ab0efa46-b42f-5c6e-b4a4-9d297e3e382f,66-31908969-A0055,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
ab0efa46-b42f-5c6e-b4a4-9d297e3e382f,66-31908969-A0055,c3598642-7320-5090-8d05-045a16af6421,mudr-peter-biensky-lekar,MUDr. Peter Biensky (lekár),false
ab0efa46-b42f-5c6e-b4a4-9d297e3e382f,66-31908969-A0055,43083152-2470-5e6b-be4e-ca3bcffda369,mudr-jozef-breznicky-lekar,MUDr. Jozef Breznický (lekár),false
ab0efa46-b42f-5c6e-b4a4-9d297e3e382f,66-31908969-A0055,96d5354b-c12f-556c-a0ed-9307766927c4,mgr-anna-chrapciakova-sestra,Mgr. Anna Chrapčiaková (sestra),false
6355d967-9405-5108-9d9a-76fa6ece39d9,66-54703883-A0002,cd65def4-aabd-5a20-b17f-36e7dec4b1e7,pediatria,pediatria,true
eea3e307-d174-5063-aa65-d4015f8e577f,66-31908969-A0054,3c786fc3-04b5-50ac-852f-d11859222c5c,psychiatria,psychiatria,true
eea3e307-d174-5063-aa65-d4015f8e577f,66-31908969-A0054,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
eea3e307-d174-5063-aa65-d4015f8e577f,66-31908969-A0054,1215061a-bf24-50f0-9624-6923aa1c3c22,mudr-elena-snarska-lekar,MUDr. Elena Snarska (lekár),false
eea3e307-d174-5063-aa65-d4015f8e577f,66-31908969-A0054,67a3e130-e75e-51b6-99c8-c435e9d562fe,janka-siposova-sestra,Janka Šipošová (sestra),false
472844b9-ebaa-5d61-9020-c1ae3efde66f,66-55767885-A0001,60e8afe9-8725-555a-83e9-e64f73f13b90,neurologia,neurológia,true
