id,name,id_facility_type,description,website_url,deleted_at
1f753d08-a6c5-5a24-9f40-806408fe28be,"Stacionár, nefrológia, Banská Štiavnica, (H.A.M. Academy, s.r.o.)",41c5bf1a-68a3-525a-aedf-f09bdeaf94f0,"Import e-VÚC | Identifikátor: 66-50146009-A0002 | Poskytovateľ: H.A.M. Academy, s.r.o. | IČO: 50146009 | Odbornosť: nefrológia",,
ec68444e-d3db-57b4-b0db-c7fce3cec009,"Všeobecná ambulancia pre deti a dorast, Banská Štiavnica, (MUDr. Katarína Višňovská s.r.o.)",488b9d67-2956-5de5-a17c-f3fc3cf32326,Import e-VÚC | Identifikátor: 66-50041258-A0001 | Poskytovateľ: MUDr. Katarína Višňovská s.r.o. | IČO: 50041258 | Odbornosť: všeobecná starostlivosť o deti a dorast,,
4cf292bf-2890-5cc9-bb4c-4d1c40fcf7c5,"Všeobecná ambulancia pre deti a dorast, MUDr. Alica Kubinská, Banská Štiavnica, (MUDr. Alica Kubinská s.r.o.)",488b9d67-2956-5de5-a17c-f3fc3cf32326,Import e-VÚC | Identifikátor: 66-47953055-A0001 | Poskytovateľ: MUDr. Alica Kubinská s.r.o. | IČO: 47953055 | Odbornosť: všeobecná starostlivosť o deti a dorast,,
eb027997-9d3b-5453-be87-80823f5878b6,"Ambulancia zubného lekárstva, Banská Štiavnica, (HEALTHY SMILE, s.r.o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,"Import e-VÚC | Identifikátor: 66-50592327-A0001 | Poskytovateľ: HEALTHY SMILE, s.r.o. | IČO: 50592327 | Odbornosť: zubné lekárstvo",,
021e2ab3-b19e-533d-b03c-be385c4c5668,"SVaLZ, rádiológia, Banská Štiavnica, (Penta Hospitals SK, a. s.)",833c026a-8cd4-523e-8c59-e112837fa142,"Import e-VÚC | Identifikátor: 66-35960884-A0102 | Poskytovateľ: Svet zdravia, a.s. | IČO: 35960884 | Odbornosť: rádiológia",,
8d4cd697-f9e4-5ae9-810e-943b735265f4,"Ambulancia pracovnej a organizačnej psychológie, Banská Štiavnica, (PhDr. Anna Štetinová, CSc., s.r.o.)",c05423d2-a125-5c68-b4fa-44c711e6d41b,"Import e-VÚC | Identifikátor: 66-45890226-A0002 | Poskytovateľ: PhDr. Anna Štetinová, CSc., s.r.o. | IČO: 45890226 | Odbornosť: pracovná a organizačná psychológia",,
b6efdca5-1ef3-5bf6-b647-8da1a9b502d1,"Jednodňová zdravotná starostlivosť, chirurgia, Banská Štiavnica, (ASCLEPIUS, s.r.o.)",59ecdc54-fe75-52af-8703-3ee09a448675,"Import e-VÚC | Identifikátor: 66-50347225-A0002 | Poskytovateľ: ASCLEPIUS, s.r.o. | IČO: 50347225 | Odbornosť: chirurgia",,
f74c4b67-06a8-5e90-9b69-ac48179f9769,"Ambulancia cievnej chirurgie, Banská Štiavnica, (ASCLEPIUS, s.r.o.)",4bf55d4b-16cb-5314-aa3b-5e490d9e5db2,"Import e-VÚC | Identifikátor: 66-50347225-A0001 | Poskytovateľ: ASCLEPIUS, s.r.o. | IČO: 50347225 | Odbornosť: cievna chirurgia",,
299fdf40-aafc-557a-84f6-2034896e1f21,"Všeobecná ambulancia pre dospelých, Banská Štiavnica, (PlusCare, s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,"Import e-VÚC | Identifikátor: 66-48255891-A0001 | Poskytovateľ: PlusCare, s.r.o. | IČO: 48255891 | Odbornosť: všeobecné lekárstvo",,
5a5611f3-6cfe-53fa-9f74-d6f36c72a0b7,"Ambulancia vnútorného lekárstva, Banská Štiavnica, (MUDr. Marian Streško)",6559c87b-2725-5f39-b5fc-3295eb15db10,Import e-VÚC | Identifikátor: 66-50449281-A0001 | Poskytovateľ: MUDr. Marian Streško | IČO: 50449281 | Odbornosť: vnútorné lekárstvo,,
d5343623-0a13-5e92-8c7d-03cc28370429,"Primárna gynekologicko-pôrodnícka ambulancia, MUDr. Martina Brosková, Banská Štiavnica, (MB FEMINA, s. r. o.)",48eb5fd2-2987-5ad6-9237-7e942fe9b994,"Import e-VÚC | Identifikátor: 66-48045233-A0001 | Poskytovateľ: MB FEMINA, s. r. o. | IČO: 48045233 | Odbornosť: gynekológia a pôrodníctvo",,
be4a16f3-0e93-5033-86cb-b42450709796,"Lakme, s.r.o., Banská Štiavnica, (Lakme, s.r.o.)",48eb5fd2-2987-5ad6-9237-7e942fe9b994,"Import e-VÚC | Identifikátor: 66-36864285-A0002 | Poskytovateľ: Lakme, s.r.o. | IČO: 36864285 | Odbornosť: gynekológia a pôrodníctvo",,
718b7276-ce90-5c27-baf9-f5720e13add7,"Psychiatrická ambulancia, Banská Štiavnica, (TEGMEN, s.r.o.), Banská Štiavnica, (TEGMEN, s.r.o.)",789d9980-65d3-5652-abb0-a0eb237added,"Import e-VÚC | Identifikátor: 66-36833916-A0001 | Poskytovateľ: TEGMEN, s.r.o. | IČO: 36833916 | Odbornosť: psychiatria",,
239e2963-b2ee-5668-a8eb-7566e4d987df,"SVaLZ, fyziatria, balneológia a liečebná rehabilitácia, Banská Štiavnica, (Penta Hospitals SK, a. s.)",833c026a-8cd4-523e-8c59-e112837fa142,"Import e-VÚC | Identifikátor: 66-35960884-A0088 | Poskytovateľ: Svet zdravia, a.s. | IČO: 35960884 | Odbornosť: fyziatria, balneológia a liečebná rehabilitácia",,
2f43a124-f978-51a6-92d8-7d967e1d8855,"Dermatovenerologická ambulancia, MUDr. Ivan Vojtáš, Banská Štiavnica, (Penta Hospitals SK, a. s.)",9e2fe32e-c02d-5b7d-8b05-f6c6cff0a9fe,"Import e-VÚC | Identifikátor: 66-35960884-A0042 | Poskytovateľ: Svet zdravia, a.s. | IČO: 35960884 | Odbornosť: dermatovenerológia",,
a7eeab84-7250-5ab0-a61b-4344a33a7913,"Chirurgická ambulancia, MUDr. Martin Máčaj, Banská Štiavnica, (Penta Hospitals SK, a. s.)",80ce9710-dbf9-5923-ae00-af88e5505525,"Import e-VÚC | Identifikátor: 66-35960884-A0036 | Poskytovateľ: Svet zdravia, a.s. | IČO: 35960884 | Odbornosť: chirurgia",,
c772ba94-c85d-5a66-809f-8785515b0e36,"Ambulancia vnútorného lekárstva, MUDr. Dušan Gregor, Banská Štiavnica, (Penta Hospitals SK, a. s.)",6559c87b-2725-5f39-b5fc-3295eb15db10,"Import e-VÚC | Identifikátor: 66-35960884-A0031 | Poskytovateľ: Svet zdravia, a.s. | IČO: 35960884 | Odbornosť: vnútorné lekárstvo",,
bf6f32b6-a871-5dd7-9c79-92482bdb3c96,"Ambulancia fyziatrie, balneológie a liečebnej rehabilitácie, MUDr. Mikuláš Nagy, Banská Štiavnica, (Penta Hospitals SK, a. s.)",c866e4ef-b8de-507f-b315-e4cc004233e8,"Import e-VÚC | Identifikátor: 66-35960884-A0016 | Poskytovateľ: Svet zdravia, a.s. | IČO: 35960884 | Odbornosť: fyziatria, balneológia a liečebná rehabilitácia",,
7d46e832-a79c-5252-98e2-c283ac280c2f,"Ambulancia klinickej psychológie, Banská Štiavnica, (PhDr. Anna Štetinová, CSc., s.r.o.)",8257b8bd-f37e-5ee4-a3c5-6d86537eac9e,"Import e-VÚC | Identifikátor: 66-45890226-A0001 | Poskytovateľ: PhDr. Anna Štetinová, CSc., s.r.o. | IČO: 45890226 | Odbornosť: klinická psychológia",,
ef98c42e-f719-53a5-885a-366f800a3785,"Neurologická ambulancia, Banská Štiavnica, (NEURO - PET, s.r.o.)",02b84cc6-0776-505a-9516-258c7b47fc25,"Import e-VÚC | Identifikátor: 66-36704164-A0001 | Poskytovateľ: NEURO - PET, s.r.o. | IČO: 36704164 | Odbornosť: neurológia",,
e9728183-6a66-552f-8138-391f21145363,"Gastroenterologická ambulancia, Banská Štiavnica, (MUDr. Renáta Koreňová, s.r.o.)",daeab025-7b06-52d3-8105-69d68a262331,"Import e-VÚC | Identifikátor: 66-44524153-A0002 | Poskytovateľ: MUDr. Renáta Koreňová, s.r.o. | IČO: 44524153 | Odbornosť: gastroenterológia",,
cb9a96cf-afa1-57c5-a254-8a80018f43e1,"Ambulancia zubného lekárstva, Banská Štiavnica, (MUDr. Dušan Hric)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,Import e-VÚC | Identifikátor: 66-31898335-A0001 | Poskytovateľ: MUDr. Dušan Hric | IČO: 31898335 | Odbornosť: zubné lekárstvo,,
78ccd0ab-1865-532d-86f9-28e86b55be6a,"Urologická ambulancia, Banská Štiavnica, (MUDr. CVEJKUŠ - MUDr. CVEJKUŠOVÁ, s.r.o.)",4cdaeadb-1980-5810-be13-0a1f6588dbac,"Import e-VÚC | Identifikátor: 66-36637190-A0004 | Poskytovateľ: MUDr. CVEJKUŠ - MUDr. CVEJKUŠOVÁ, s.r.o. | IČO: 36637190 | Odbornosť: urológia",,
f0d4ca2e-06fd-5d11-a583-179569f7203f,"Dermatovenerologická ambulancia, Slávka Urbančeková, Banská Štiavnica, (MED-DERM, s.r.o.)",9e2fe32e-c02d-5b7d-8b05-f6c6cff0a9fe,"Import e-VÚC | Identifikátor: 51-36789437-A0002 | Poskytovateľ: MED-DERM, s.r.o. | IČO: 36789437 | Odbornosť: dermatovenerológia",,
206b7958-fb81-5712-8d51-f2c11dadbc62,"Ambulancia zubného lekárstva, Banská Štiavnica, (MDDr. Lucia Kminiaková)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,Import e-VÚC | Identifikátor: 66-42309760-A0001 | Poskytovateľ: MDDr. Lucia Kminiaková | IČO: 42309760 | Odbornosť: zubné lekárstvo,,
8cf39758-34ea-5b91-90ad-ebce28177ef7,"Všeobecná ambulancia pre dospelých MUDr. Gubricová, Banská Štiavnica, (H & MG s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-46598120-A0001 | Poskytovateľ: H & MG s.r.o. | IČO: 46598120 | Odbornosť: všeobecné lekárstvo,,
b9d1dd68-2cae-5e97-81a7-43abef5a34a3,"Všeobecná ambulancia pre dospelých, Banská Štiavnica, (H & MG s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-46598120-A0002 | Poskytovateľ: H & MG s.r.o. | IČO: 46598120 | Odbornosť: všeobecné lekárstvo,,
ae171ea5-d2e9-5a3c-ba92-630c7af22a8a,"Ambulancia dentálnej hygieny, Banská Štiavnica, (Eva Schromová)",41b131d1-1b51-523b-ab03-4a7fd391f09e,Import e-VÚC | Identifikátor: 66-48059099-A0001 | Poskytovateľ: Eva Schromová | IČO: 48059099 | Odbornosť: dentálna hygiena,,
82505487-5df0-511f-bb43-3e8d20d08972,"Dermatovenerologická ambulancia, Banská Štiavnica, (DERMA-OFTAL s.r.o.)",9e2fe32e-c02d-5b7d-8b05-f6c6cff0a9fe,Import e-VÚC | Identifikátor: 66-46734023-A0001 | Poskytovateľ: DERMA-OFTAL s.r.o. | IČO: 46734023 | Odbornosť: dermatovenerológia,,
5a0bd0a1-4da5-5e2e-b52b-afcca858f7dd,"Oftalmologická ambulancia, Banská Štiavnica, (DERMA-OFTAL s.r.o.)",66be0aa3-4451-5e90-95af-807dfaf583f7,Import e-VÚC | Identifikátor: 66-46734023-A0002 | Poskytovateľ: DERMA-OFTAL s.r.o. | IČO: 46734023 | Odbornosť: oftalmológia,,
1c35e8a4-d985-517e-8597-2f4f51f4b94c,"Ambulancia čeľustnej ortopédie, Banská Štiavnica, (BETHYS, s.r.o.)",d1eb287c-f85c-5489-8183-70e1ab3066f2,"Import e-VÚC | Identifikátor: 66-36650498-A0002 | Poskytovateľ: BETHYS, s.r.o. | IČO: 36650498 | Odbornosť: čeľustná ortopédia",,
f67a4ca9-b368-59a5-a8c8-41c547e8a993,"Ambulancia zubného lekárstva, Banská Štiavnica, (BETHYS, s.r.o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,"Import e-VÚC | Identifikátor: 66-36650498-A0001 | Poskytovateľ: BETHYS, s.r.o. | IČO: 36650498 | Odbornosť: zubné lekárstvo",,
7adda8d7-c62c-5e35-bbb3-cbec4ce338e0,"Všeobecná ambulancia pre dospelých, Banská Štiavnica, (AVLPD s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-36649724-A0001 | Poskytovateľ: AVLPD s.r.o. | IČO: 36649724 | Odbornosť: všeobecné lekárstvo,,
7cecab71-2c36-5534-9516-01cc59ef52d2,"Psychiatrická ambulancia, Banská Štiavnica, (AUXILIA s.r.o.)",789d9980-65d3-5652-abb0-a0eb237added,Import e-VÚC | Identifikátor: 66-36641898-A0001 | Poskytovateľ: AUXILIA s.r.o. | IČO: 36641898 | Odbornosť: psychiatria,,
f9372caa-350f-59d9-bbc2-66efa8eaaa69,"SVaLZ, klinická biochémia, Banská Štiavnica, (Unilabs Slovensko, s. r. o.)",833c026a-8cd4-523e-8c59-e112837fa142,"Import e-VÚC | Identifikátor: 51-31647758-A0019 | Poskytovateľ: Unilabs Slovensko, s. r. o. | IČO: 31647758 | Odbornosť: klinická biochémia",,
6627f91a-db55-5be6-8742-23814ffaa528,"Ambulancia klinickej imunológie a alergológie, Banská Štiavnica, (ALERGO, s.r.o.)",95cb7138-e7c4-5e3e-b925-03201d3aa5cc,"Import e-VÚC | Identifikátor: 66-36053155-A0002 | Poskytovateľ: ALERGO, s.r.o. | IČO: 36053155 | Odbornosť: klinická imunológia a alergológia",,
456e47ae-35a6-597a-bb5b-89667d1b71c8,"ALEX1 s.r.o., Banská Štiavnica, (ALEX 1. s.r.o.)",48eb5fd2-2987-5ad6-9237-7e942fe9b994,Import e-VÚC | Identifikátor: 66-43815316-A0001 | Poskytovateľ: ALEX 1. s.r.o. | IČO: 43815316 | Odbornosť: gynekológia a pôrodníctvo,,
f2dcd71e-4080-56e0-9e95-3c11b59693aa,"Všeobecná ambulancia pre dospelých, Banská Štiavnica, (ADAMOVICOVÁ, s.r.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,"Import e-VÚC | Identifikátor: 66-45447349-A0001 | Poskytovateľ: ADAMOVICOVÁ, s.r.o. | IČO: 45447349 | Odbornosť: všeobecné lekárstvo",,
0fccbd16-b636-5604-85c5-a92a8c2c6a56,"Ambulancia zubného lekárstva, Brezno, (DENTISTA, s.r.o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,"Import e-VÚC | Identifikátor: 66-52820483-A0003 | Poskytovateľ: DENTISTA, s.r.o. | IČO: 52820483 | Odbornosť: zubné lekárstvo",,
9affc5b5-b8f4-5f5b-888f-8ab51fb934be,"SVaLZ, rádiológia, Brezno, (MHM Gynecology s. r. o.)",833c026a-8cd4-523e-8c59-e112837fa142,Import e-VÚC | Identifikátor: 66-57351651-A0002 | Poskytovateľ: MHM Gynecology s. r. o. | IČO: 57351651 | Odbornosť: rádiológia,,
bd375da1-b8b1-5a8c-845b-bde32ee4ad35,"SVaLZ, fyzioterapia, Brezno, (SELIMA Fyzio s. r. o.)",833c026a-8cd4-523e-8c59-e112837fa142,Import e-VÚC | Identifikátor: 66-55944183-A0001 | Poskytovateľ: SELIMA Fyzio s. r. o. | IČO: 55944183 | Odbornosť: fyzioterapia,,
7a757818-a142-5dcb-847d-3404aaf69a18,"Ambulancia zubného lekárstva, Michalová, (Zubné Štúdio s.r.o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,Import e-VÚC | Identifikátor: 66-56646780-A0002 | Poskytovateľ: Zubné Štúdio s.r.o. | IČO: 56646780 | Odbornosť: zubné lekárstvo,,
4588cedf-c3af-5371-8ac4-c1beeb4d0611,"Ambulancia rýchlej zdravotnej pomoci, Beňuš 1, (Nemocnica s poliklinikou Brezno, n.o.)",4a07c96a-06fb-5920-9170-2aa180d4d40e,"Import e-VÚC | Identifikátor: 51-31908969-A0015 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: rýchla zdravotná pomoc",,
8abf2047-ee97-5d9d-a1e6-7613d691b8bf,"Ambulancia rýchlej zdravotnej pomoci, Pohorelá 1, (Nemocnica s poliklinikou Brezno, n.o.)",4a07c96a-06fb-5920-9170-2aa180d4d40e,"Import e-VÚC | Identifikátor: 51-31908969-A0020 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: rýchla zdravotná pomoc",,
810a050c-d76f-5007-a042-1cb75247110a,"Ambulancia klinickej psychológie a psychoterapie pre deti, dorast a dospelých, Brezno, (Lýra NAD s. r. o.)",8257b8bd-f37e-5ee4-a3c5-6d86537eac9e,Import e-VÚC | Identifikátor: 66-57264716-A0001 | Poskytovateľ: Lýra NAD s. r. o. | IČO: 57264716 | Odbornosť: klinická psychológia,,
3b8f1298-6fbe-54d2-a629-d9506111b3d8,"Ambulancia zubného lekárstva, Podbrezová, (AK-Clinic s. r. o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,Import e-VÚC | Identifikátor: 66-57267677-A0001 | Poskytovateľ: AK-Clinic s. r. o. | IČO: 57267677 | Odbornosť: zubné lekárstvo,,
47a200e8-9072-50e6-8068-f922a425bfdf,"Ambulancia pediatrickej pneumológie a ftizeológie, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",20fff789-720b-5b19-b194-e77b69b1556c,"Import e-VÚC | Identifikátor: 66-31908969-A0057 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: pediatrická pneumológia a ftizeológia",,
8c32b95a-ecda-598a-83a3-4207dd2c0e3f,"Gynekologická ambulancia MUDr. Hrebenár, Brezno, (MHM Gynecology s. r. o.)",48eb5fd2-2987-5ad6-9237-7e942fe9b994,Import e-VÚC | Identifikátor: 66-57351651-A0001 | Poskytovateľ: MHM Gynecology s. r. o. | IČO: 57351651 | Odbornosť: gynekológia a pôrodníctvo,,
0b859ef5-36ea-523d-8a31-2fd0b1c32d68,"Ambulancia špecializovanej prepravy, Brezno 1, (Nemocnica s poliklinikou Brezno, n.o.)",9b24f5f0-0c8d-556b-80f2-a3049eb285d4,"Import e-VÚC | Identifikátor: 51-31908969-A0016 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: špecializovaná preprava počas pracovných dní",,
3d4b4e81-ffa8-51f7-8005-ed7116830b3c,"Ambulancia rýchlej lekárskej pomoci, Brezno 2, (Nemocnica s poliklinikou Brezno, n.o.)",0e5fe93b-bb2c-5a99-b453-daae366ea9e8,"Import e-VÚC | Identifikátor: 51-31908969-A0017 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: rýchla lekárska pomoc",,
62cf7e63-17e9-5886-843e-db35f9ab7a9c,"Ambulancia zubného lekárstva, Diana Sofilkanych, Predajná, (29 Dent s. r. o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,Import e-VÚC | Identifikátor: 66-36627089-A0005 | Poskytovateľ: 29 Dent s. r. o. | IČO: 36627089 | Odbornosť: zubné lekárstvo,,
8d8a1735-5081-5c64-9d8a-f301525c26e5,"MUDr. Petra Sopková, Ambulancia všeobecného lekára pre deti, Brezno, (ROZVOJOVÁ AGENTÚRA Banskobystrického samosprávneho kraja, n.o.)",488b9d67-2956-5de5-a17c-f3fc3cf32326,"Import e-VÚC | Identifikátor: 66-51744422-A0016 | Poskytovateľ: ROZVOJOVÁ AGENTÚRA Banskobystrického samosprávneho kraja, n.o. | IČO: 51744422 | Odbornosť: pediatria",,
cea59d5e-e58f-5bc0-8556-16635205672a,"Všeobecná ambulancia pre deti a dorast, Nemecká, (LMP-BB s.r.o.)",488b9d67-2956-5de5-a17c-f3fc3cf32326,Import e-VÚC | Identifikátor: 66-48165352-A0002 | Poskytovateľ: LMP-BB s.r.o. | IČO: 48165352 | Odbornosť: pediatria,,
215a14d5-3f64-52fa-ae42-73232e5d4b80,"Neurologická ambulancia, Polomka, (Synapsees s. r. o.)",02b84cc6-0776-505a-9516-258c7b47fc25,Import e-VÚC | Identifikátor: 66-46326227-A0001 | Poskytovateľ: Synapsees s. r. o. | IČO: 46326227 | Odbornosť: neurológia,,
e6c48c1c-dc28-552f-8ac7-9820062d32eb,"SVaLZ, fyzioterapia - zdravotnícke vedy, Brezno, (Mgr. Marcel Sekereš)",833c026a-8cd4-523e-8c59-e112837fa142,Import e-VÚC | Identifikátor: 66-52465233-A0001 | Poskytovateľ: Mgr. Marcel Sekereš | IČO: 52465233 | Odbornosť: fyzioterapia - zdravotnícke vedy,,
5ee19641-c3df-51e7-9b4d-f92cedf2deab,"Stacionár, neurológia, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",41c5bf1a-68a3-525a-aedf-f09bdeaf94f0,"Import e-VÚC | Identifikátor: 66-31908969-A0056 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: neurológia",,
baf62bdc-c47e-5ce0-bb1d-a9a7113da98c,"Všeobecná ambulancia pre deti a dorast, MUDr. Katarína Juhaniaková, Brezno, (ROZVOJOVÁ AGENTÚRA Banskobystrického samosprávneho kraja, n.o.)",488b9d67-2956-5de5-a17c-f3fc3cf32326,"Import e-VÚC | Identifikátor: 66-51744422-A0013 | Poskytovateľ: ROZVOJOVÁ AGENTÚRA Banskobystrického samosprávneho kraja, n.o. | IČO: 51744422 | Odbornosť: pediatria",,
14dab023-d641-5d61-a684-b40d66e987f8,"Všeobecná ambulancia pre dospelých, Heľpa, (Denné centrum IMPULZ n.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-45746800-A0002 | Poskytovateľ: Denné centrum IMPULZ n.o. | IČO: 45746800 | Odbornosť: všeobecné lekárstvo,,
6ecfafbd-58cb-5582-b0d6-c62df15f342f,"Všeobecná ambulancia pre dospelých, Pohorelá, (Denné centrum IMPULZ n.o.)",9595ec5e-5edf-59f4-af99-2d895c76145f,Import e-VÚC | Identifikátor: 66-45746800-A0001 | Poskytovateľ: Denné centrum IMPULZ n.o. | IČO: 45746800 | Odbornosť: všeobecné lekárstvo,,
948ce46f-95ae-5089-baa0-d1ef08e04818,"Ambulancia zubného lekárstva, Nemecká, (SIMIdent, s.r.o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,"Import e-VÚC | Identifikátor: 66-50596187-A0002 | Poskytovateľ: SIMIdent, s.r.o. | IČO: 50596187 | Odbornosť: zubné lekárstvo",,
c5d74e15-2745-5e31-b509-c265c0902aa5,"Všeobecná ambulancia pre dospelých, Brezno, (PRO SANUS, a.s.)",9595ec5e-5edf-59f4-af99-2d895c76145f,"Import e-VÚC | Identifikátor: 51-35875704-A0119 | Poskytovateľ: PRO SANUS, a.s. | IČO: 35875704 | Odbornosť: všeobecné lekárstvo",,
93885f4f-0f64-52f4-a2be-a4876630484c,"Ambulancia čeľustnej ortopédie, Brezno, (Dr. Strojčeky s.r.o.)",d1eb287c-f85c-5489-8183-70e1ab3066f2,Import e-VÚC | Identifikátor: 51-55335926-A0003 | Poskytovateľ: Dr. Strojčeky s.r.o. | IČO: 55335926 | Odbornosť: čeľustná ortopédia,,
50dc4abe-f521-576e-90bc-77370e5a71e2,"Ambulancia zubného lekárstva, Valaská, (Bambu s. r. o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,Import e-VÚC | Identifikátor: 66-56001509-A0001 | Poskytovateľ: Bambu s. r. o. | IČO: 56001509 | Odbornosť: zubné lekárstvo,,
ab0efa46-b42f-5c6e-b4a4-9d297e3e382f,"Ortopedická ambulancia, MUDr. Peter Biensky, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",41fbebd7-5910-503d-a816-bd197ff61473,"Import e-VÚC | Identifikátor: 66-31908969-A0055 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: ortopédia",,
6355d967-9405-5108-9d9a-76fa6ece39d9,"Všeobecná ambulancia pre deti a dorast, Brezno, (Deo Iuvante - MUDr. Elena Boháčiková, s.r.o.)",488b9d67-2956-5de5-a17c-f3fc3cf32326,"Import e-VÚC | Identifikátor: 66-54703883-A0002 | Poskytovateľ: Deo Iuvante - MUDr. Elena Boháčiková, s.r.o. | IČO: 54703883 | Odbornosť: pediatria",,
eea3e307-d174-5063-aa65-d4015f8e577f,"Psychiatrická ambulancia, MUDr. Elena Snarska, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",789d9980-65d3-5652-abb0-a0eb237added,"Import e-VÚC | Identifikátor: 66-31908969-A0054 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: psychiatria",,
472844b9-ebaa-5d61-9020-c1ae3efde66f,"Neurologická ambulancia, Brezno, (SL NEUROSOF s.r.o.)",02b84cc6-0776-505a-9516-258c7b47fc25,Import e-VÚC | Identifikátor: 66-55767885-A0001 | Poskytovateľ: SL NEUROSOF s.r.o. | IČO: 55767885 | Odbornosť: neurológia,,
99f4fd6f-85fc-5784-8ab7-9cf139956604,"Neurologická ambulancia, Polomka, (MUDr. Miroslava Babicová)",02b84cc6-0776-505a-9516-258c7b47fc25,Import e-VÚC | Identifikátor: 66-55726798-A0001 | Poskytovateľ: MUDr. Miroslava Babicová | IČO: 55726798 | Odbornosť: neurológia,,
43420c46-60e1-57c6-9f4d-dc3539f5491b,"Ambulancia klinickej imunológie a alergológie, MUDr. Jana Tkáčiková, Brezno, (Nemocnica s poliklinikou Brezno, n.o.)",95cb7138-e7c4-5e3e-b925-03201d3aa5cc,"Import e-VÚC | Identifikátor: 66-31908969-A0053 | Poskytovateľ: Nemocnica s poliklinikou Brezno, n.o. | IČO: 31908969 | Odbornosť: klinická imunológia a alergológia",,
c93e4e14-d59f-585c-a036-a5cb07dccdaa,"SVaLZ, fyzioterapia, Čierny Balog, (Mgr. Adriana Kupcová)",833c026a-8cd4-523e-8c59-e112837fa142,Import e-VÚC | Identifikátor: 66-55343091-A0001 | Poskytovateľ: Mgr. Adriana Kupcová | IČO: 55343091 | Odbornosť: fyzioterapia,,
94b38d57-f2bd-532a-95fc-bc7816b88a8a,"Ambulancia zubného lekárstva, Brezno, (ZUB BR s.r.o.)",bd60949d-dfc4-516d-91db-bae6ef4e5a49,Import e-VÚC | Identifikátor: 66-54790930-A0001 | Poskytovateľ: ZUB BR s.r.o. | IČO: 54790930 | Odbornosť: zubné lekárstvo,,
8398590a-c48e-5f96-be0c-409fd755535e,"Všeobecná ambulancia pre deti a dorast, Brezno, (Deo Iuvante - MUDr. Elena Boháčiková, s.r.o.)",488b9d67-2956-5de5-a17c-f3fc3cf32326,"Import e-VÚC | Identifikátor: 66-54703883-A0001 | Poskytovateľ: Deo Iuvante - MUDr. Elena Boháčiková, s.r.o. | IČO: 54703883 | Odbornosť: pediatria",,
05214e55-b3a1-539b-9fab-f15314a1e75a,"Oftalmologická ambulancia, Brezno, (WOLFRAM, s.r.o.)",66be0aa3-4451-5e90-95af-807dfaf583f7,"Import e-VÚC | Identifikátor: 66-36848760-A0001 | Poskytovateľ: WOLFRAM, s.r.o. | IČO: 36848760 | Odbornosť: oftalmológia",,
67f9cac5-0c3a-59fb-b83f-49f1fe8b5ed9,"Ambulancia dentálnej hygieny, Brezno, (ONDIKOVÁ DENT s.r.o.)",41b131d1-1b51-523b-ab03-4a7fd391f09e,Import e-VÚC | Identifikátor: 66-48243744-A0002 | Poskytovateľ: ONDIKOVÁ DENT s.r.o. | IČO: 48243744 | Odbornosť: dentálna hygiena,,
