facility_id,evuc_identifier,street,street_number,city,region,zip_code,full_address,is_primary
7415acad-8c10-55b5-857b-bac1c4526748,66-54895120-A0001,Sládkovičova,14200/7A,Banská Bystrica,Banskobystrický samosprávny kraj,97405,"Sládkovičova, 14200/7A, 97405, Banská Bystrica",true
7f978eb1-c288-5fae-905e-39681a6d76a7,51-37957937-A0052,Námestie Ludvika Svobodu,6818/4,Banská Bystrica,Banskobystrický samosprávny kraj,97409,"1. poschodie, číslo dverí 1.36, DFNsP BB, Námestie Ludvika Svobodu, 6818/4, 97409, Banská Bystrica",true
bedd1b49-8578-5428-a3d7-ad0ee4ba7757,66-54993032-A0001,Cesta k nemocnici,1231/23,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Cesta k nemocnici, 1231/23, 97401, Banská Bystrica",true
331c8995-21ba-5860-9081-6d6f563f639d,66-53922352-A0001,Horná,461/67,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Horná, 461/67, 97401, Banská Bystrica",true
68d126a5-db4b-55eb-810c-2bd201e7f731,51-36652725-A0001,Námestie Ludvika Svobodu,3865/1,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Námestie Ludvika Svobodu, 3865/1, 97401, Banská Bystrica",true
7e5a29ca-aceb-5699-9163-a9fe2ce1977d,51-36652725-A0003,Námestie Ludvika Svobodu,3865/1,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Námestie Ludvika Svobodu, 3865/1, 97401, Banská Bystrica",true
c59e3757-73a5-58df-abe4-977cb36414e7,66-36862606-A0002,Jaseňová,5616/1A,Banská Bystrica,Banskobystrický samosprávny kraj,97409,"Jaseňová, 5616/1A, 97409, Banská Bystrica",true
a2e5109e-847d-5c9a-8a54-b143084f5042,66-36862606-A0003,Jaseňová,5616/1A,Banská Bystrica,Banskobystrický samosprávny kraj,97409,"Jaseňová, 5616/1A, 97409, Banská Bystrica",true
c5de1df1-b88d-5ae3-b57b-d4741d1d9ad6,66-54712343-A0001,Rudlovská cesta,5978/83,Banská Bystrica,Banskobystrický samosprávny kraj,97411,"Rudlovská cesta, 5978/83, 97411, Banská Bystrica",true
4f9078aa-5ef7-5801-8f65-7db2a22aacc6,51-36869139-A0001,Horná,14021/61A,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Horná, 14021/61A, 97401, Banská Bystrica",true
c513cea2-0503-510c-b238-838a4fb9f76e,51-36869139-A0002,Horná,14021/61A,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Horná, 14021/61A, 97401, Banská Bystrica",true
1ff2cdd9-3409-553f-858f-beb21ef69da5,66-54623791-A0001,Cesta k nemocnici,1231/23,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Cesta k nemocnici, 1231/23, 97401, Banská Bystrica",true
83e34136-cea6-51cb-944d-6d624f70c743,66-54436214-A0001,Nám. slobody,6208/5,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Nám. slobody, 6208/5, 97401, Banská Bystrica",true
d5cde3aa-3ba5-5021-a1c0-8fee52fe8ff4,51-00165549-A0130,Námestie Ludvika Svobodu,3865/1,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Námestie Ludvika Svobodu, 3865/1, 97401, Banská Bystrica",true
69aea62d-788e-55c1-a2c7-de23ad0fb7fa,66-50882864-A0002,Rudohorská,1/A,Banská Bystrica,Banskobystrický samosprávny kraj,97411,"2poschodie, Rudohorská, 1/A, 97411, Banská Bystrica",true
ea537f94-006f-5257-b2ef-e4a62e183f18,66-45594929-A0067,Rudlovská cesta,5978/83,Banská Bystrica,Banskobystrický samosprávny kraj,97411,"Rudlovská cesta, 5978/83, 97411, Banská Bystrica",true
d065a7c2-dfc6-5dde-b767-ddc337d243a4,66-45594929-A0065,Rudlovská cesta,5978/83,Banská Bystrica,Banskobystrický samosprávny kraj,97411,"Rudlovská cesta, 5978/83, 97411, Banská Bystrica",true
0e05ea4b-59d0-5245-ac21-3508186eb539,66-45594929-A0066,Rudlovská cesta,5978/83,Banská Bystrica,Banskobystrický samosprávny kraj,97411,"Rudlovská cesta, 5978/83, 97411, Banská Bystrica",true
bdd963d2-db57-5cf9-b1b2-3ecf3b2e1bb0,66-54537100-A0001,Povstalecká cesta,4368/30,Banská Bystrica,Banskobystrický samosprávny kraj,97409,"Povstalecká cesta, 4368/30, 97409, Banská Bystrica",true
d55bb009-cbae-5f33-8077-97706b2c698b,66-54224403-A0001,Tatranská,6557/10,Banská Bystrica,Banskobystrický samosprávny kraj,97411,"- vchod do budovy z ľavej strany, Tatranská, 6557/10, 97411, Banská Bystrica",true
893b1b45-08d3-57c1-8f68-f51d416867a7,51-37957937-A0051,Námestie Ludvika Svobodu,6818/4,Banská Bystrica,Banskobystrický samosprávny kraj,97409,"prízemie budovy nemocnice, miestnosť č. 024, DFNsP BB, Námestie Ludvika Svobodu, 6818/4, 97409, Banská Bystrica",true
ced76aae-85d2-5049-bccc-4a6bd9fcfd4e,66-54037760-A0001,Námestie SNP,446/42,Slovenská Ľupča,Banskobystrický samosprávny kraj,97613,"Námestie SNP, 446/42, 97613, Slovenská Ľupča",true
9d164962-24bd-5a5b-8f16-946377301745,66-54252733-A0001,Námestie Ludvika Svobodu,3865/1,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Námestie Ludvika Svobodu, 3865/1, 97401, Banská Bystrica",true
d55e970d-fe17-5b00-81d6-9ff0337a362b,66-52384675-A0002,Cesta k nemocnici,622/1,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Zdravomed 2, Cesta k nemocnici, 622/1, 97401, Banská Bystrica",true
f23cfa1b-f6c6-507f-8bc9-9a9750b01169,66-53780825-A0001,Cesta k nemocnici,1231/23,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Zdravomed 1, 3. poschodie, Cesta k nemocnici, 1231/23, 97401, Banská Bystrica",true
0f4a8dd5-f5da-580c-9192-9704b4c4f2d2,66-54100976-A0001,Dolná,14466/72,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Dolná, 14466/72, 97401, Banská Bystrica",true
81e3cd83-996e-5446-8440-bdd1f9140fb2,66-47653671-A0001,Horná,461/67,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Horná, 461/67, 97401, Banská Bystrica",true
60a7095c-177f-56cf-ae69-2ad831c64659,66-50056701-A0002,Sládkovičova,69/9,Banská Bystrica,Banskobystrický samosprávny kraj,97405,"Sládkovičova, 69/9, 97405, Banská Bystrica",true
d4114042-c2ab-51f1-bbb0-df3324799f20,51-42012295-A0001,Rudlovská cesta,1027/1,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Rudlovská cesta, 1027/1, 97401, Banská Bystrica",true
7bc60e13-eb26-52d5-8e30-253dacede66b,66-53931009-A0001,Horná,61A,Banská Bystrica,Banskobystrický samosprávny kraj,97411,"Horná, 61A, 97411, Banská Bystrica",true
a41ed53d-aa76-5af2-83af-b0ca66815c2b,66-53981367-A0001,Sládkovičova,69/9,Banská Bystrica,Banskobystrický samosprávny kraj,97405,"Sládkovičova, 69/9, 97405, Banská Bystrica",true
2bca19a7-3719-51f4-855d-abbb63ad75a7,66-46991492-A0002,Horná,14021/61A,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Horná, 14021/61A, 97401, Banská Bystrica",true
715c02a1-441a-510d-8587-bb74821349f0,66-36869139-A0003,Horná,14021/61A,Banská Bystrica,Banskobystrický samosprávny kraj,97401,"Horná, 14021/61A, 97401, Banská Bystrica",true
9e33f7d1-6266-51bf-b87d-f4c045768a72,51-17336210-A0078,Banská Štiavnica,,,Banskobystrický samosprávny kraj,,"2, Banská Štiavnica",true
6dc3318e-bb99-509f-bce7-526a25f189db,66-36637190-A0005,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
c0d294e3-9197-50a7-a6ee-f9a3e79305ef,51-17336210-A0077,Banská Štiavnica,,,Banskobystrický samosprávny kraj,,"1, Banská Štiavnica",true
34f0610c-baeb-5234-aea6-10380a6bed40,66-51744422-A0014,Energetikov,1492/1,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Energetikov, 1492/1, 96901, Banská Štiavnica",true
d7cdc8c5-7d71-543e-aa17-c6e52668dc3f,51-50347225-A0001,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
097c0249-87cc-5d15-83ca-542818e3e5a2,66-51744422-A0010,Energetikov,1492/1,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Energetikov, 1492/1, 96901, Banská Štiavnica",true
d98887c4-9fbe-5ad8-9bb7-0246edca7ba5,66-54588952-A0102,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
64144bec-da5a-5516-b158-36f822839b2a,66-54588952-A0088,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
877f3108-fe4a-58c6-aef0-6d484dc15e0b,66-54588952-A0042,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
3f9f4c36-fa86-5408-b173-e6d3d12ca192,66-54588952-A0036,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
e9c0e8b8-fea4-5a07-9560-c373ab830046,66-54588952-A0031,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
af3e3cfb-f918-5696-bc35-191bc56fb4ed,66-54588952-A0016,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
6bfd4832-d5dd-53d8-b43c-9657a73ec2a4,51-36339865-A0009,Energetikov,1492/1,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"(MEDI-FARM Centrum), Energetikov, 1492/1, 96901, Banská Štiavnica",true
b32650ed-32a1-5c5b-b8b4-2e8a1eb526d0,66-53897692-A0001,Križovatka,910/3,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Križovatka, 910/3, 96901, Banská Štiavnica",true
308df174-fd42-5ab5-9dad-92120ff3d81b,66-36836184-A0001,Energetikov,1492/1,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"prízemie, Energetikov, 1492/1, 96901, Banská Štiavnica",true
b7cf648b-5172-5d94-92bb-6f8d2e413cf9,72-17336210-A0268,Banská Štiavnica,,,Banskobystrický samosprávny kraj,,"2, Banská Štiavnica",true
999a14ae-4024-516b-b533-57361c4077a4,72-17336210-A0064,Banská Štiavnica,,,Banskobystrický samosprávny kraj,,"1, Banská Štiavnica",true
802231e9-7655-5a3d-9454-e6bce4e50607,66-52419061-A0001,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
032ec88a-0575-5788-84b2-a00569d4697b,66-50592327-A0002,Dolná,848/10,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Dolná, 848/10, 96901, Banská Štiavnica",true
f9fb780d-173c-5ae4-bfca-dcaf6755d5a8,66-36650498-A0003,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
431e57f4-0d48-50a7-8c0a-4e1cc215d398,66-50146009-A0003,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
391c9218-adc2-562b-9ba4-461e0c2d2dbb,66-50876376-A0001,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
b229e667-6b21-5c2f-bbd4-397cf012c0ec,51-48006564-A0009,Energetikov,1492/1,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Energetikov, 1492/1, 96901, Banská Štiavnica",true
0a627ea9-a853-5c51-9f7f-62004b26484e,51-48006564-A0007,Energetikov,1492/1,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Energetikov, 1492/1, 96901, Banská Štiavnica",true
b25195bf-f17b-53c3-aa42-8088375695d6,51-48006564-A0008,Energetikov,1492/1,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Energetikov, 1492/1, 96901, Banská Štiavnica",true
1f753d08-a6c5-5a24-9f40-806408fe28be,66-50146009-A0002,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
ec68444e-d3db-57b4-b0db-c7fce3cec009,66-50041258-A0001,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
4cf292bf-2890-5cc9-bb4c-4d1c40fcf7c5,66-47953055-A0001,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
eb027997-9d3b-5453-be87-80823f5878b6,66-50592327-A0001,Dolná,848/10,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Dolná, 848/10, 96901, Banská Štiavnica",true
021e2ab3-b19e-533d-b03c-be385c4c5668,66-35960884-A0102,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
8d4cd697-f9e4-5ae9-810e-943b735265f4,66-45890226-A0002,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
b6efdca5-1ef3-5bf6-b647-8da1a9b502d1,66-50347225-A0002,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
f74c4b67-06a8-5e90-9b69-ac48179f9769,66-50347225-A0001,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
299fdf40-aafc-557a-84f6-2034896e1f21,66-48255891-A0001,Energetikov,1492/1,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Energetikov, 1492/1, 96901, Banská Štiavnica",true
5a5611f3-6cfe-53fa-9f74-d6f36c72a0b7,66-50449281-A0001,Križovatka,910/3,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Križovatka, 910/3, 96901, Banská Štiavnica",true
d5343623-0a13-5e92-8c7d-03cc28370429,66-48045233-A0001,Energetikov,1492/1,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Energetikov, 1492/1, 96901, Banská Štiavnica",true
be4a16f3-0e93-5033-86cb-b42450709796,66-36864285-A0002,Križovatka,910/3,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Križovatka, 910/3, 96901, Banská Štiavnica",true
718b7276-ce90-5c27-baf9-f5720e13add7,66-36833916-A0001,Energetikov,1492/1,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Ambulantné pracovisko, Banská Štiavnica, Energetikov 1, 1. posch., Energetikov, 1492/1, 96901, Banská Štiavnica",true
239e2963-b2ee-5668-a8eb-7566e4d987df,66-35960884-A0088,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
2f43a124-f978-51a6-92d8-7d967e1d8855,66-35960884-A0042,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
a7eeab84-7250-5ab0-a61b-4344a33a7913,66-35960884-A0036,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
c772ba94-c85d-5a66-809f-8785515b0e36,66-35960884-A0031,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
bf6f32b6-a871-5dd7-9c79-92482bdb3c96,66-35960884-A0016,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
7d46e832-a79c-5252-98e2-c283ac280c2f,66-45890226-A0001,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
ef98c42e-f719-53a5-885a-366f800a3785,66-36704164-A0001,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
e9728183-6a66-552f-8138-391f21145363,66-44524153-A0002,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
cb9a96cf-afa1-57c5-a254-8a80018f43e1,66-31898335-A0001,Mládežnícka,760/6,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Mládežnícka, 760/6, 96901, Banská Štiavnica",true
78ccd0ab-1865-532d-86f9-28e86b55be6a,66-36637190-A0004,Energetikov,1492/1,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Energetikov, 1492/1, 96901, Banská Štiavnica",true
f0d4ca2e-06fd-5d11-a583-179569f7203f,51-36789437-A0002,Energetikov,1492/1,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Energetikov, 1492/1, 96901, Banská Štiavnica",true
206b7958-fb81-5712-8d51-f2c11dadbc62,66-42309760-A0001,Energetikov,1492/1,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Energetikov, 1492/1, 96901, Banská Štiavnica",true
8cf39758-34ea-5b91-90ad-ebce28177ef7,66-46598120-A0001,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"1. poschodie budovy Nemocnice Banská Štiavnica, Bratská, 1491/17, 96901, Banská Štiavnica",true
b9d1dd68-2cae-5e97-81a7-43abef5a34a3,66-46598120-A0002,Križovatka,910/3,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Križovatka, 910/3, 96901, Banská Štiavnica",true
ae171ea5-d2e9-5a3c-ba92-630c7af22a8a,66-48059099-A0001,Križovatka,908/1,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Križovatka, 908/1, 96901, Banská Štiavnica",true
82505487-5df0-511f-bb43-3e8d20d08972,66-46734023-A0001,Križovatka,910/3,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Križovatka, 910/3, 96901, Banská Štiavnica",true
5a0bd0a1-4da5-5e2e-b52b-afcca858f7dd,66-46734023-A0002,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
1c35e8a4-d985-517e-8597-2f4f51f4b94c,66-36650498-A0002,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
f67a4ca9-b368-59a5-a8c8-41c547e8a993,66-36650498-A0001,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
7adda8d7-c62c-5e35-bbb3-cbec4ce338e0,66-36649724-A0001,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
7cecab71-2c36-5534-9516-01cc59ef52d2,66-36641898-A0001,Križovatka,910/3,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Križovatka, 910/3, 96901, Banská Štiavnica",true
f9372caa-350f-59d9-bbc2-66efa8eaaa69,51-31647758-A0019,Bratská,17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 17, 96901, Banská Štiavnica",true
6627f91a-db55-5be6-8742-23814ffaa528,66-36053155-A0002,Energetikov,1492/1,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Energetikov, 1492/1, 96901, Banská Štiavnica",true
456e47ae-35a6-597a-bb5b-89667d1b71c8,66-43815316-A0001,Bratská,1804/18,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1804/18, 96901, Banská Štiavnica",true
f2dcd71e-4080-56e0-9e95-3c11b59693aa,66-45447349-A0001,Bratská,1491/17,Banská Štiavnica,Banskobystrický samosprávny kraj,96901,"Bratská, 1491/17, 96901, Banská Štiavnica",true
0fccbd16-b636-5604-85c5-a92a8c2c6a56,66-52820483-A0003,Rázusova,928/4,Brezno,Banskobystrický samosprávny kraj,97701,"Rázusova, 928/4, 97701, Brezno",true
9affc5b5-b8f4-5f5b-888f-8ab51fb934be,66-57351651-A0002,Rázusova,928/4,Brezno,Banskobystrický samosprávny kraj,97701,"Rázusova, 928/4, 97701, Brezno",true
bd375da1-b8b1-5a8c-845b-bde32ee4ad35,66-55944183-A0001,Krčulova,1206/13,Brezno,Banskobystrický samosprávny kraj,97701,"Krčulova, 1206/13, 97701, Brezno",true
7a757818-a142-5dcb-847d-3404aaf69a18,66-56646780-A0002,Trosky,218/1,Michalová,Banskobystrický samosprávny kraj,97657,"Trosky, 218/1, 97657, Michalová",true
4588cedf-c3af-5371-8ac4-c1beeb4d0611,51-31908969-A0015,Beňuš,,,Banskobystrický samosprávny kraj,,"1, Beňuš",true
8abf2047-ee97-5d9d-a1e6-7613d691b8bf,51-31908969-A0020,Pohorelá,,,Banskobystrický samosprávny kraj,,"1, Pohorelá",true
810a050c-d76f-5007-a042-1cb75247110a,66-57264716-A0001,Banisko,273/1,Brezno,Banskobystrický samosprávny kraj,97701,"Banisko, 273/1, 97701, Brezno",true
3b8f1298-6fbe-54d2-a629-d9506111b3d8,66-57267677-A0001,Sládkovičova,80/16,Podbrezová,Banskobystrický samosprávny kraj,97681,"Sládkovičova, 80/16, 97681, Podbrezová",true
47a200e8-9072-50e6-8068-f922a425bfdf,66-31908969-A0057,Banisko,273/1,Brezno,Banskobystrický samosprávny kraj,97701,"Nemocnica s poliklinikou, Banisko, 273/1, 97701, Brezno",true
8c32b95a-ecda-598a-83a3-4207dd2c0e3f,66-57351651-A0001,Rázusova,928/4,Brezno,Banskobystrický samosprávny kraj,97701,"Rázusova, 928/4, 97701, Brezno",true
0b859ef5-36ea-523d-8a31-2fd0b1c32d68,51-31908969-A0016,Brezno,,,Banskobystrický samosprávny kraj,,"1, Brezno",true
3d4b4e81-ffa8-51f7-8005-ed7116830b3c,51-31908969-A0017,Brezno,,,Banskobystrický samosprávny kraj,,"2, Brezno",true
62cf7e63-17e9-5886-843e-db35f9ab7a9c,66-36627089-A0005,Kalvárska,211/3,Predajná,Banskobystrický samosprávny kraj,97663,"Kalvárska, 211/3, 97663, Predajná",true
8d8a1735-5081-5c64-9d8a-f301525c26e5,66-51744422-A0016,Rázusova,928/4,Brezno,Banskobystrický samosprávny kraj,97701,"Rázusova, 928/4, 97701, Brezno",true
cea59d5e-e58f-5bc0-8556-16635205672a,66-48165352-A0002,Andreja Sládkoviča,81/7,Nemecká,Banskobystrický samosprávny kraj,97697,"Andreja Sládkoviča, 81/7, 97697, Nemecká",true
215a14d5-3f64-52fa-ae42-73232e5d4b80,66-46326227-A0001,Sládkovičova,345/58,Polomka,Banskobystrický samosprávny kraj,97666,"Sládkovičova, 345/58, 97666, Polomka",true
e6c48c1c-dc28-552f-8ac7-9820062d32eb,66-52465233-A0001,Krčulova,1206/13,Brezno,Banskobystrický samosprávny kraj,97701,"Krčulova, 1206/13, 97701, Brezno",true
5ee19641-c3df-51e7-9b4d-f92cedf2deab,66-31908969-A0056,Banisko,273/1,Brezno,Banskobystrický samosprávny kraj,97701,"Nemocnica s poliklinikou, Banisko, 273/1, 97701, Brezno",true
baf62bdc-c47e-5ce0-bb1d-a9a7113da98c,66-51744422-A0013,Štúrova,922/49,Brezno,Banskobystrický samosprávny kraj,97701,"Štúrova, 922/49, 97701, Brezno",true
14dab023-d641-5d61-a684-b40d66e987f8,66-45746800-A0002,Krížna,812/2,Heľpa,Banskobystrický samosprávny kraj,97668,"Krížna, 812/2, 97668, Heľpa",true
6ecfafbd-58cb-5582-b0d6-c62df15f342f,66-45746800-A0001,Sihla,349,Pohorelá,Banskobystrický samosprávny kraj,97669,"Sihla, 349, 97669, Pohorelá",true
948ce46f-95ae-5089-baa0-d1ef08e04818,66-50596187-A0002,Sládkovičova,81/7,Nemecká,Banskobystrický samosprávny kraj,97697,"Sládkovičova, 81/7, 97697, Nemecká",true
c5d74e15-2745-5e31-b509-c265c0902aa5,51-35875704-A0119,Československej armády,60/12,Brezno,Banskobystrický samosprávny kraj,97701,"Československej armády, 60/12, 97701, Brezno",true
93885f4f-0f64-52f4-a2be-a4876630484c,51-55335926-A0003,Hradby,76/2,Brezno,Banskobystrický samosprávny kraj,97701,"Hradby, 76/2, 97701, Brezno",true
50dc4abe-f521-576e-90bc-77370e5a71e2,66-56001509-A0001,Štúrova,481/1,Valaská,Banskobystrický samosprávny kraj,97646,"Štúrova, 481/1, 97646, Valaská",true
ab0efa46-b42f-5c6e-b4a4-9d297e3e382f,66-31908969-A0055,Banisko,273/1,Brezno,Banskobystrický samosprávny kraj,97701,"Nemocnica s poliklinikou, Banisko, 273/1, 97701, Brezno",true
6355d967-9405-5108-9d9a-76fa6ece39d9,66-54703883-A0002,Malinovského,2616/2A,Brezno,Banskobystrický samosprávny kraj,97701,"Malinovského, 2616/2A, 97701, Brezno",true
eea3e307-d174-5063-aa65-d4015f8e577f,66-31908969-A0054,Banisko,273/1,Brezno,Banskobystrický samosprávny kraj,97701,"Nemocnica s poliklinikou, Banisko, 273/1, 97701, Brezno",true
472844b9-ebaa-5d61-9020-c1ae3efde66f,66-55767885-A0001,Rázusova,953/29,Brezno,Banskobystrický samosprávny kraj,97701,"Rázusova, 953/29, 97701, Brezno",true
99f4fd6f-85fc-5784-8ab7-9cf139956604,66-55726798-A0001,Sládkovičova,345/58,Polomka,Banskobystrický samosprávny kraj,97666,"Sládkovičova, 345/58, 97666, Polomka",true
43420c46-60e1-57c6-9f4d-dc3539f5491b,66-31908969-A0053,Banisko,273/1,Brezno,Banskobystrický samosprávny kraj,97701,"Nemocnica s poliklinikou, Banisko, 273/1, 97701, Brezno",true
c93e4e14-d59f-585c-a036-a5cb07dccdaa,66-55343091-A0001,Potočná,1698/26,Čierny Balog,Banskobystrický samosprávny kraj,97652,"Potočná, 1698/26, 97652, Čierny Balog",true
94b38d57-f2bd-532a-95fc-bc7816b88a8a,66-54790930-A0001,Hradby,76/2,Brezno,Banskobystrický samosprávny kraj,97701,"Hradby, 76/2, 97701, Brezno",true
8398590a-c48e-5f96-be0c-409fd755535e,66-54703883-A0001,Malinovského,2616/2A,Brezno,Banskobystrický samosprávny kraj,97701,"Malinovského, 2616/2A, 97701, Brezno",true
05214e55-b3a1-539b-9fab-f15314a1e75a,66-36848760-A0001,Banisko,273/1,Brezno,Banskobystrický samosprávny kraj,97701,"Banisko, 273/1, 97701, Brezno",true
67f9cac5-0c3a-59fb-b83f-49f1fe8b5ed9,66-48243744-A0002,Banisko,273/1,Brezno,Banskobystrický samosprávny kraj,97701,"Banisko, 273/1, 97701, Brezno",true
d5aaccd2-b7a3-54ed-92a2-4ae917816df2,51-50191471-A0001,Krížna,812/2,Heľpa,Banskobystrický samosprávny kraj,97668,"Krížna, 812/2, 97668, Heľpa",true
fffebf8d-78bb-5a7d-90eb-501ecba7cba0,51-50191471-A0002,Sihla,349,Pohorelá,Banskobystrický samosprávny kraj,97669,"Sihla, 349, 97669, Pohorelá",true
